2022-08-03 20:41:12,212 INFO  Logger.cs: 70 - 
2022-08-03 21:05:08,602 INFO  AssemblyExportForm.cs: 309 - Saving URDF package to C:\Users\vihaa\OneDrive\Desktop\2dof_leg_module_v3
2022-08-03 21:05:08,604 INFO  ExportHelper.cs: 147 - Beginning the export process
2022-08-03 21:05:08,605 INFO  ExportHelper.cs: 153 - Creating package directories with name 2dof_leg_module_v3 and save path C:\Users\vihaa\OneDrive\Desktop
2022-08-03 21:05:10,898 INFO  ExportHelper.cs: 162 - Creating CMakeLists.txt at C:\Users\vihaa\OneDrive\Desktop\2dof_leg_module_v3\CMakeLists.txt
2022-08-03 21:05:10,899 INFO  ExportHelper.cs: 166 - Creating joint names config at C:\Users\vihaa\OneDrive\Desktop\2dof_leg_module_v3\config\joint_names_2dof_leg_module_v3.yaml
2022-08-03 21:05:10,900 INFO  ExportHelper.cs: 170 - Creating package.xml at C:\Users\vihaa\OneDrive\Desktop\2dof_leg_module_v3\package.xml
2022-08-03 21:05:10,901 INFO  PackageXMLWriter.cs: 21 - Creating package.xml at C:\Users\vihaa\OneDrive\Desktop\2dof_leg_module_v3\package.xml
2022-08-03 21:05:10,903 INFO  ExportHelper.cs: 177 - Creating RVIZ launch file in C:\Users\vihaa\OneDrive\Desktop\2dof_leg_module_v3\launch\
2022-08-03 21:05:10,904 INFO  ExportHelper.cs: 182 - Creating Gazebo launch file in C:\Users\vihaa\OneDrive\Desktop\2dof_leg_module_v3\launch\
2022-08-03 21:05:10,905 INFO  ExportHelper.cs: 187 - Saving existing STL preferences
2022-08-03 21:05:10,906 INFO  ExportHelper.cs: 450 - Saving users preferences
2022-08-03 21:05:10,906 INFO  ExportHelper.cs: 190 - Modifying STL preferences
2022-08-03 21:05:10,907 INFO  ExportHelper.cs: 464 - Setting STL preferences
2022-08-03 21:05:10,911 INFO  ExportHelper.cs: 196 - Found 0 hidden components 
2022-08-03 21:05:10,912 INFO  ExportHelper.cs: 197 - Hiding all components
2022-08-03 21:05:11,144 INFO  ExportHelper.cs: 204 - Beginning individual files export
2022-08-03 21:05:11,153 INFO  ExportHelper.cs: 270 - Exporting link: hip_module
2022-08-03 21:05:11,153 INFO  ExportHelper.cs: 272 - Link hip_module has 1 children
2022-08-03 21:05:11,154 INFO  ExportHelper.cs: 270 - Exporting link: upper_leg
2022-08-03 21:05:11,154 INFO  ExportHelper.cs: 272 - Link upper_leg has 1 children
2022-08-03 21:05:11,155 INFO  ExportHelper.cs: 270 - Exporting link: lower_leg
2022-08-03 21:05:11,155 INFO  ExportHelper.cs: 272 - Link lower_leg has 0 children
2022-08-03 21:05:11,156 INFO  ExportHelper.cs: 317 - lower_leg: Exporting STL with coordinate frame Origin_knee_joint
2022-08-03 21:05:11,157 INFO  ExportHelper.cs: 322 - lower_leg: Reference geometry name 
2022-08-03 21:05:11,169 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\vihaa\OneDrive\Desktop\2dof_leg_module_v3\meshes\lower_leg.STL
2022-08-03 21:05:11,313 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2022-08-03 21:05:11,314 INFO  ExportHelper.cs: 317 - upper_leg: Exporting STL with coordinate frame Origin_hip_joint
2022-08-03 21:05:11,314 INFO  ExportHelper.cs: 322 - upper_leg: Reference geometry name 
2022-08-03 21:05:11,328 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\vihaa\OneDrive\Desktop\2dof_leg_module_v3\meshes\upper_leg.STL
2022-08-03 21:05:12,140 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2022-08-03 21:05:12,141 INFO  ExportHelper.cs: 317 - hip_module: Exporting STL with coordinate frame Origin_global
2022-08-03 21:05:12,141 INFO  ExportHelper.cs: 322 - hip_module: Reference geometry name 
2022-08-03 21:05:12,246 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\vihaa\OneDrive\Desktop\2dof_leg_module_v3\meshes\hip_module.STL
2022-08-03 21:05:13,057 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2022-08-03 21:05:13,058 INFO  ExportHelper.cs: 145 - Showing all components except previously hidden components
2022-08-03 21:05:13,977 INFO  ExportHelper.cs: 145 - Resetting STL preferences
2022-08-03 21:05:13,978 INFO  ExportHelper.cs: 478 - Returning STL preferences to user preferences
2022-08-03 21:05:13,978 INFO  ExportHelper.cs: 228 - Writing URDF file to C:\Users\vihaa\OneDrive\Desktop\2dof_leg_module_v3\urdf\2dof_leg_module_v3.urdf
2022-08-03 21:05:13,984 INFO  CSVImportExport.cs: 32 - Writing CSV file C:\Users\vihaa\OneDrive\Desktop\2dof_leg_module_v3\urdf\2dof_leg_module_v3.csv
2022-08-03 21:05:14,003 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2022-08-03 21:05:14,003 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2022-08-03 21:05:14,004 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2022-08-03 21:05:14,004 INFO  ExportHelper.cs: 234 - Copying log file
2022-08-03 21:05:14,007 INFO  ExportHelper.cs: 439 - Copying C:\Users\vihaa\sw2urdf_logs\sw2urdf.log to C:\Users\vihaa\OneDrive\Desktop\2dof_leg_module_v3\export.log
